t,S,x,y,z
255.4,0.166666666667,1.66666666667,6.51929728333e-34,1.75669440801e-68
255.5,0.166666666667,1.66666666667,6.33453615388e-34,1.65439248981e-68
255.6,0.166666666667,1.66666666667,6.15501127513e-34,1.55804817153e-68
255.7,0.166666666667,1.66666666667,5.98057424832e-34,1.46731450956e-68
255.8,0.166666666667,1.66666666667,5.81108088043e-34,1.38186476472e-68
255.9,0.166666666667,1.66666666667,5.64639106492e-34,1.30139122562e-68
256,0.166666666667,1.66666666667,5.48636866602e-34,1.22560410061e-68
256.1,0.166666666667,1.66666666667,5.33088140608e-34,1.15423047417e-68
256.2,0.166666666667,1.66666666667,5.17980075632e-34,1.08701332416e-68
256.3,0.166666666667,1.66666666667,5.03300183053e-34,1.02371059623e-68
256.4,0.166666666667,1.66666666667,4.89036328188e-34,9.64094332181e-69
256.5,0.166666666667,1.66666666667,4.75176720256e-34,9.07949849079e-69
256.6,0.166666666667,1.66666666667,4.61709902636e-34,8.55074966136e-69
256.7,0.166666666667,1.66666666667,4.48624743396e-34,8.05279276663e-69
256.8,0.166666666667,1.66666666667,4.35910426087e-34,7.58383462392e-69
256.9,0.166666666667,1.66666666667,4.23556440809e-34,7.14218647738e-69
257,0.166666666667,1.66666666667,4.11552575517e-34,6.72625791665e-69
257.1,0.166666666667,1.66666666667,3.99888907582e-34,6.33455114964e-69
257.2,0.166666666667,1.66666666667,3.8855579559e-34,5.96565560891e-69
257.3,0.166666666667,1.66666666667,3.77543871371e-34,5.61824287206e-69
257.4,0.166666666667,1.66666666667,3.66844032253e-34,5.29106187797e-69
257.5,0.166666666667,1.66666666667,3.56447433542e-34,4.98293442167e-69
257.6,0.166666666667,1.66666666667,3.46345481208e-34,4.69275091151e-69
257.7,0.166666666667,1.66666666667,3.36529824779e-34,4.41946637341e-69
257.8,0.166666666667,1.66666666667,3.26992350445e-34,4.16209668785e-69
257.9,0.166666666667,1.66666666667,3.17725174342e-34,3.91971504597e-69
258,0.166666666667,1.66666666667,3.08720636044e-34,3.69144861205e-69
258.1,0.166666666667,1.66666666667,2.99971292223e-34,3.47647538038e-69
258.2,0.166666666667,1.66666666667,2.91469910503e-34,3.27402121512e-69
258.3,0.166666666667,1.66666666667,2.83209463476e-34,3.08335706261e-69
258.4,0.166666666667,1.66666666667,2.75183122895e-34,2.90379632594e-69
258.5,0.166666666667,1.66666666667,2.67384254032e-34,2.73469239253e-69
258.6,0.166666666667,1.66666666667,2.5980641019e-34,2.57543630555e-69
258.7,0.166666666667,1.66666666667,2.52443327376e-34,2.42545457107e-69
258.8,0.166666666667,1.66666666667,2.45288919123e-34,2.28420709285e-69
258.9,0.166666666667,1.66666666667,2.38337271458e-34,2.15118522741e-69
259,0.166666666667,1.66666666667,2.31582638013e-34,2.02590995235e-69
259.1,0.166666666667,1.66666666667,2.25019435278e-34,1.90793014136e-69
259.2,0.166666666667,1.66666666667,2.18642237982e-34,1.79682093969e-69
259.3,0.166666666667,1.66666666667,2.12445774609e-34,1.6921822342e-69
259.4,0.166666666667,1.66666666667,2.06424923042e-34,1.59363721253e-69
259.5,0.166666666667,1.66666666667,2.00574706328e-34,1.50083100617e-69
259.6,0.166666666667,1.66666666667,1.94890288565e-34,1.41342941251e-69
259.7,0.166666666667,1.66666666667,1.89366970902e-34,1.33111769143e-69
259.8,0.166666666667,1.66666666667,1.84000187658e-34,1.25359943182e-69
259.9,0.166666666667,1.66666666667,1.78785502545e-34,1.18059548421e-69
260,0.166666666667,1.66666666667,1.73718605003e-34,1.11184295554e-69
260.1,0.166666666667,1.66666666667,1.68795306636e-34,1.04709426244e-69
260.2,0.166666666667,1.66666666667,1.64011537751e-34,9.86116239685e-70
260.3,0.166666666667,1.66666666667,1.5936334399e-34,9.28689300528e-70
