t,S,x,y,z
762.399999999,0.380362664377,0.534285078306,0.0130919219251,1.97330609013e-06
762.499999999,0.380420796737,0.534164801385,0.0131906897499,2.0422635966e-06
762.599999999,0.380479274077,0.534043860384,0.0132899841026,2.11466244606e-06
762.699999999,0.380538096629,0.533922255734,0.0133898041923,2.19069867886e-06
762.799999999,0.380597264585,0.533799987947,0.0134901491479,2.27058093707e-06
762.899999999,0.380656778101,0.533677057624,0.0135910180159,2.35453134774e-06
762.999999999,0.380716637297,0.533553465452,0.0136924097579,2.44278647297e-06
763.099999999,0.380776842252,0.533429212208,0.0137943232486,2.53559833197e-06
763.199999999,0.380837393005,0.533304298759,0.0138967572727,2.63323550104e-06
763.299999999,0.380898289555,0.533178726068,0.0139997105228,2.73598429766e-06
763.399999999,0.380959531859,0.533052495192,0.014103181596,2.8441500557e-06
763.499999999,0.381021119831,0.53292560729,0.0142071689914,2.95805849894e-06
763.599999999,0.38108305334,0.532798063618,0.0143116711063,3.07805722127e-06
763.699999999,0.381145332212,0.532669865538,0.0144166862337,3.20451728201e-06
763.799999999,0.381207956224,0.532541014519,0.0145222125579,3.33783492619e-06
763.899999999,0.381270925106,0.532411512139,0.014628248151,3.47843343983e-06
763.999999999,0.38133423854,0.532281360088,0.0147347909691,3.62676515174e-06
764.099999999,0.381397896155,0.532150560173,0.0148418388475,3.78331359391e-06
764.199999999,0.381461897531,0.532019114318,0.0149493894966,3.94859583388e-06
764.299999999,0.381526242192,0.531887024574,0.0150574404964,4.12316499349e-06
764.399999999,0.381590929607,0.531754293116,0.015165989292,4.3076129699e-06
764.499999999,0.381655959189,0.53162092225,0.0152750331873,4.50257337588e-06
764.599999999,0.381721330292,0.531486914419,0.0153845693395,4.70872471824e-06
764.699999999,0.381787042207,0.531352272205,0.0154945947522,4.92679383453e-06
764.799999999,0.381853094164,0.531216998335,0.0156051062691,5.15755961041e-06
764.899999999,0.381919485329,0.531081095686,0.0157161005659,5.40185700168e-06
764.999999999,0.381986214798,0.530944567292,0.0158275741429,5.66058138741e-06
765.099999999,0.382053281598,0.530807416347,0.0159395233163,5.93469328287e-06
765.199999999,0.382120684684,0.530669646216,0.0160519442088,6.22522344351e-06
765.299999999,0.382188422936,0.530531260436,0.01616483274,6.53327839427e-06
765.399999999,0.382256495153,0.530392262729,0.0162781846156,6.86004642147e-06
765.499999999,0.382324900055,0.530252657006,0.0163919953159,7.20680406788e-06
765.599999999,0.382393636277,0.530112447378,0.0165062600834,7.57492317549e-06
765.699999999,0.382462702365,0.529971638161,0.0166209739095,7.96587852449e-06
765.799999999,0.38253209677,0.529830233893,0.01673613152,8.38125612127e-06
765.899999999,0.382601817851,0.529688239337,0.0168517273594,8.82276219353e-06
765.999999999,0.382671863861,0.529545659496,0.0169677555744,9.29223295545e-06
766.099999999,0.38274223295,0.529402499625,0.0170842099951,9.79164521222e-06
766.199999999,0.382812923155,0.529258765243,0.0172010841157,1.03231278793e-05
766.299999999,0.382883932398,0.529114462149,0.017318371073,1.0888974499e-05
766.399999999,0.382955258476,0.528969596434,0.0174360636229,1.14916568443e-05
766.499999999,0.383026899059,0.528824174502,0.0175541541161,1.21338397096e-05
766.599999999,0.383098851679,0.528678203082,0.0176726344699,1.28183969945e-05
766.699999999,0.383171113725,0.528531689255,0.0177914961394,1.35484292004e-05
766.799999999,0.383243682433,0.528384640465,0.0179107300851,1.43272824686e-05
766.899999999,0.38331655488,0.52823706455,0.0180303267385,1.51585693001e-05
766.999999999,0.383389727972,0.528088969763,0.0181502759639,1.60461911128e-05
767.099999999,0.383463198436,0.527940364798,0.0182705670177,1.69943628056e-05
767.199999999,0.383536962806,0.527791258817,0.0183911885035,1.80076395127e-05
767.299999999,0.383611017413,0.527641661485,0.0185121283241,1.90909457525e-05
767.399999999,0.383685358373,0.527491583002,0.0186333736284,2.02496071914e-05
767.499999999,0.383759981571,0.527341034139,0.0187549107543,2.14893852664e-05
767.599999999,0.383834882647,0.527190026275,0.0188767251663,2.28165149301e-05
767.699999999,0.383910056979,0.527038571445,0.0189988013875,2.42377458103e-05
767.799999999,0.383985499665,0.526886682385,0.0191211229259,2.57603871008e-05
767.899999999,0.384061205504,0.526734372579,0.0192436721935,2.73923565315e-05
767.999999999,0.384137168975,0.526581656319,0.0193664304192,2.91422337973e-05
768.099999999,0.384213384216,0.526428548763,0.0194893775528,3.10193188623e-05
768.199999999,0.384289844993,0.526275066,0.0196124921611,3.30336955935e-05
768.299999999,0.384366544682,0.526121225122,0.0197357513145,3.51963012199e-05
768.399999999,0.384443476232,0.525967044298,0.0198591304631,3.75190021608e-05
768.499999999,0.384520632137,0.525812542864,0.019982603302,4.00146768147e-05
768.599999999,0.3845980044,0.525657741409,0.020106141624,4.26973059561e-05
768.699999999,0.384675584497,0.525502661875,0.0202297151594,4.55820714453e-05
768.799999999,0.384753363333,0.525347327671,0.0203532914007,4.86854640201e-05
768.899999999,0.384831331201,0.525191763785,0.0204768354119,5.20254010078e-05
768.999999999,0.384909477729,0.525035996916,0.0206003096203,5.56213548678e-05
769.099999999,0.38498779183,0.524880055616,0.0207236735888,5.94944935569e-05
